id,runs,type,bowler
162988,1,wides,AD Russell
162991,1,noballs,AD Russell
162993,4,byes,AD Russell
163006,1,wides,B Kumar
163077,1,legbyes,CR Brathwaite
163080,1,wides,CR Brathwaite
163088,1,wides,S Kaul
163132,1,wides,SP Narine
163153,1,wides,M Prasidh Krishna
163159,1,legbyes,SP Narine
163161,1,wides,SP Narine
163195,2,legbyes,KH Pandya
163248,1,wides,JJ Bumrah
163292,1,wides,HH Pandya
163317,4,legbyes,HH Pandya
163337,1,wides,JJ Bumrah
163339,1,wides,JJ Bumrah
163341,1,wides,BCJ Cutting
163347,1,byes,BCJ Cutting
163378,1,wides,LE Plunkett
163380,1,wides,LE Plunkett
163392,2,wides,HV Patel
163404,1,wides,S Lamichhane
163423,1,wides,TA Boult
163433,1,legbyes,TA Boult
163438,1,wides,DL Chahar
163451,1,byes,L Ngidi
163456,1,legbyes,DL Chahar
163510,1,wides,DL Chahar
163512,1,noballs,DL Chahar
163523,1,wides,SN Thakur
163529,1,legbyes,DJ Bravo
163541,1,legbyes,RA Jadeja
163569,1,legbyes,SN Thakur
163574,1,wides,SN Thakur
163576,1,wides,L Ngidi
163583,1,wides,MM Sharma
163606,1,wides,AJ Tye
163608,1,wides,AJ Tye
163616,1,wides,AJ Tye
163617,1,wides,AJ Tye
163634,1,noballs,AS Rajpoot
163646,1,wides,R Ashwin
163656,1,byes,AR Patel
163665,1,wides,AJ Tye
163692,1,wides,SN Thakur
163707,1,wides,SN Thakur
163716,1,wides,SN Thakur
163740,1,wides,B Kumar
163760,1,wides,CR Brathwaite
163766,1,legbyes,CR Brathwaite
163823,1,legbyes,S Kaul
163836,1,wides,S Kaul
163847,1,wides,DJ Bravo
163886,1,wides,DJ Bravo
163902,1,wides,DL Chahar
163905,1,wides,DL Chahar
163925,1,wides,DJ Bravo
163926,1,wides,DJ Bravo
163932,1,wides,JC Archer
163933,1,wides,JC Archer
163939,4,byes,K Gowtham
163942,1,wides,JC Archer
164058,1,noballs,JC Archer
164085,1,wides,B Laughlin
164086,1,wides,B Laughlin
164117,1,wides,SP Narine
164185,1,wides,Shivam Mavi
164200,1,wides,M Prasidh Krishna
164213,1,wides,M Prasidh Krishna
164223,1,wides,M Prasidh Krishna
164278,1,legbyes,PP Chawla
164312,1,wides,KK Ahmed
164343,1,legbyes,B Kumar
164348,1,legbyes,KK Ahmed
164443,1,wides,DJ Bravo
164445,1,wides,DJ Bravo
164458,1,wides,SN Thakur
164459,1,noballs,DL Chahar
164482,1,legbyes,Sandeep Sharma
164494,1,wides,Sandeep Sharma
164510,1,legbyes,Rashid Khan
164542,1,wides,Sandeep Sharma
164549,1,wides,CR Brathwaite
164556,1,legbyes,Rashid Khan
164582,1,wides,KV Sharma
164609,1,wides,DL Chahar
164612,1,wides,SN Thakur
164647,1,legbyes,RA Jadeja
164676,1,legbyes,RA Jadeja
164693,1,legbyes,NA Saini
164710,1,legbyes,Harbhajan Singh
164717,1,noballs,DL Chahar
164746,1,legbyes,Harbhajan Singh
164802,1,noballs,NA Saini
164844,1,wides,NA Saini
164860,1,wides,UT Yadav
164876,1,wides,S Dube
164881,1,noballs,M Prasidh Krishna
164882,1,wides,M Prasidh Krishna
164886,1,legbyes,M Prasidh Krishna
164986,1,legbyes,LH Ferguson
164999,1,legbyes,M Prasidh Krishna
165013,1,byes,LH Ferguson
165023,1,legbyes,M Prasidh Krishna
165036,1,wides,M Prasidh Krishna
165040,1,legbyes,Rashid Khan
165070,1,wides,Sandeep Sharma
165083,1,wides,Sandeep Sharma
165119,1,wides,Shakib Al Hasan
165137,1,legbyes,I Sharma
165144,1,legbyes,K Rabada
165176,1,noballs,Rasikh Salam
165208,1,wides,KMA Paul
165238,1,wides,KMA Paul
165248,1,wides,TA Boult
165260,2,wides,K Rabada
165272,1,wides,K Rabada
165273,1,wides,K Rabada
165279,1,noballs,Rasikh Salam
165332,1,wides,HH Pandya
165334,1,legbyes,HH Pandya
165364,1,wides,Rasikh Salam
165368,1,legbyes,JJ Bumrah
165374,1,wides,DS Kulkarni
165379,1,wides,DS Kulkarni
165392,1,wides,BA Stokes
165457,2,legbyes,K Gowtham
165458,1,wides,K Gowtham
165459,1,legbyes,K Gowtham
165466,1,wides,DS Kulkarni
165500,4,byes,BA Stokes
165502,1,wides,BA Stokes
165505,1,legbyes,BA Stokes
165520,1,wides,JD Unadkat
165526,1,wides,BA Stokes
165574,1,noballs,AS Rajpoot
165575,1,legbyes,AS Rajpoot
165582,1,wides,SM Curran
165613,1,noballs,AS Rajpoot
165615,1,wides,Mujeeb Ur Rahman
165629,1,wides,DL Chahar
165635,1,wides,Harbhajan Singh
165650,1,legbyes,SN Thakur
165717,1,legbyes,RA Jadeja
165736,1,wides,DJ Bravo
165746,1,wides,Harbhajan Singh
165750,1,wides,DJ Bravo
165767,1,wides,KMA Paul
165781,1,wides,A Mishra
165805,4,legbyes,I Sharma
165825,1,noballs,KMA Paul
165845,1,legbyes,A Mishra
165873,1,wides,M Prasidh Krishna
165923,1,wides,LH Ferguson
165954,1,wides,Kuldeep Yadav
165967,1,wides,Kuldeep Yadav
165980,1,legbyes,PP Chawla
166014,1,wides,LH Ferguson
166043,1,wides,GC Viljoen
166068,1,wides,GC Viljoen
166085,1,legbyes,GC Viljoen
166093,1,wides,R Ashwin
166114,1,noballs,Mohammed Shami
166143,1,legbyes,JJ Bumrah
166144,1,wides,JJ Bumrah
166198,4,byes,YS Chahal
166215,1,wides,UT Yadav
166237,1,wides,C de Grandhomme
166247,1,wides,YS Chahal
166264,1,noballs,NA Saini
166269,1,legbyes,Mohammed Siraj
166271,1,wides,Mohammed Siraj
166324,1,legbyes,HH Pandya
166345,1,wides,SL Malinga
166357,1,wides,SL Malinga
166397,2,wides,B Kumar
166405,1,wides,DS Kulkarni
166412,1,wides,B Kumar
166441,1,wides,S Kaul
166461,1,noballs,S Kaul
166504,1,wides,JC Archer
166509,1,wides,JD Unadkat
166517,1,wides,JC Archer
166577,1,legbyes,BA Stokes
166603,1,wides,JD Unadkat
166614,1,legbyes,Mohammed Shami
166627,1,wides,AJ Tye
166629,1,wides,AJ Tye
166636,1,legbyes,GC Viljoen
166684,1,wides,HH Pandya
166693,1,wides,M Markande
166701,1,wides,KH Pandya
166705,1,legbyes,KH Pandya
166732,1,wides,HH Pandya
166733,1,wides,HH Pandya
166741,1,wides,SL Malinga
166756,1,wides,MJ McClenaghan
166806,1,wides,R Ashwin
166829,1,legbyes,M Ashwin
166835,1,wides,Mohammed Shami
166856,1,wides,K Rabada
166874,1,wides,LH Ferguson
166965,1,noballs,HV Patel
166974,4,legbyes,CH Morris
166981,1,wides,HV Patel
166997,1,wides,A Mishra
167036,1,wides,M Prasidh Krishna
167066,1,wides,LH Ferguson
167085,1,legbyes,N Rana
167127,1,legbyes,Mohammed Siraj
167211,1,wides,YS Chahal
167232,1,wides,V Shankar
167245,1,wides,V Shankar
167246,1,noballs,V Shankar
167284,4,byes,Mohammad Nabi
167303,1,wides,S Kaul
167341,1,wides,JD Unadkat
167350,1,wides,JD Unadkat
167360,1,wides,DS Kulkarni
167361,1,noballs,DS Kulkarni
167375,1,wides,JD Unadkat
167403,1,wides,SN Thakur
167408,1,wides,DL Chahar
167414,1,noballs,MJ Santner
167455,1,wides,DJ Bravo
167456,1,wides,DJ Bravo
167493,1,legbyes,SN Thakur
167540,1,legbyes,K Gowtham
167554,1,wides,K Gowtham
167589,1,legbyes,DJ Bravo
167619,1,wides,SM Curran
167672,5,wides,HV Patel
167687,1,wides,HV Patel
167695,1,byes,S Lamichhane
167718,1,wides,Avesh Khan
167728,1,wides,CH Morris
167754,1,wides,R Ashwin
167760,1,legbyes,SM Curran
167763,1,legbyes,SM Curran
167765,1,wides,R Ashwin
167768,1,wides,R Ashwin
167793,1,wides,Mujeeb Ur Rahman
167800,4,legbyes,GC Viljoen
167838,1,noballs,JC Archer
167876,1,legbyes,K Gowtham
167878,1,wides,DS Kulkarni
167896,1,legbyes,JC Archer
167976,1,wides,Mohammed Siraj
167982,1,wides,NA Saini
167992,1,byes,JC Archer
168001,1,legbyes,NA Saini
168006,1,wides,UT Yadav
168015,4,byes,NA Saini
168050,1,wides,YS Chahal
168068,1,wides,YS Chahal
168106,1,wides,SN Thakur
168126,1,noballs,SL Malinga
168134,1,wides,JP Behrendorff
168160,1,noballs,JJ Bumrah
168167,1,wides,RD Chahar
168176,1,legbyes,JP Behrendorff
168192,1,legbyes,KH Pandya
168193,1,wides,KH Pandya
168204,1,wides,KH Pandya
168215,1,wides,HH Pandya
168216,4,legbyes,HH Pandya
168228,1,legbyes,JJ Bumrah
168230,1,wides,SN Thakur
168234,1,wides,DJ Bravo
168236,1,noballs,DJ Bravo
168243,1,legbyes,DL Chahar
168261,1,wides,SN Thakur
168359,1,wides,R Tewatia
168364,1,wides,I Sharma
168391,1,legbyes,Mohammad Nabi
168425,1,legbyes,Mohammad Nabi
168450,1,wides,S Kaul
168458,1,legbyes,Rashid Khan
168515,4,legbyes,CH Morris
168516,4,byes,AR Patel
168520,1,wides,AR Patel
168561,1,wides,B Kumar
168586,1,wides,N Rana
168651,1,wides,N Rana
168707,1,legbyes,YS Chahal
168709,1,wides,NA Saini
168720,1,wides,SP Narine
168723,1,wides,M Prasidh Krishna
168725,1,legbyes,M Prasidh Krishna
168732,1,legbyes,TG Southee
168735,5,wides,TG Southee
168740,1,noballs,NA Saini
168781,1,noballs,Mohammed Siraj
168802,1,wides,MP Stoinis
168812,1,wides,Mohammed Siraj
168813,1,noballs,Mohammed Siraj
168847,1,wides,M Ashwin
168857,1,wides,DL Chahar
168924,1,wides,SC Kuggeleijn
168958,1,wides,AJ Tye
168963,1,wides,SM Curran
168973,1,wides,Mohammed Shami
169021,1,wides,R Ashwin
169047,1,noballs,DL Chahar
169048,1,noballs,DL Chahar
169072,1,wides,AS Joseph
169074,1,byes,AS Joseph
169075,1,wides,AS Joseph
169078,1,legbyes,AS Joseph
169165,3,wides,Rashid Khan
169197,1,wides,Sandeep Sharma
169214,1,noballs,S Kaul
169218,1,wides,B Kumar
169244,1,wides,RD Chahar
169246,1,legbyes,RD Chahar
169300,1,wides,I Sharma
169342,1,wides,CH Morris
169359,1,legbyes,I Sharma
169367,1,wides,K Rabada
169416,1,wides,YS Chahal
169427,1,wides,NA Saini
169438,1,wides,YS Chahal
169447,1,noballs,CH Morris
169462,1,wides,TG Southee
169463,1,wides,TG Southee
169475,4,legbyes,TG Southee
169483,1,noballs,NA Saini
169496,1,legbyes,P Negi
169522,1,wides,P Negi
169543,1,legbyes,SP Narine
169575,1,wides,SP Narine
169576,1,legbyes,SP Narine
169607,1,legbyes,JC Archer
169614,1,wides,DS Kulkarni
169617,1,legbyes,S Gopal
169624,1,wides,S Midhun
169625,2,legbyes,S Midhun
169660,4,legbyes,BA Stokes
169665,1,wides,BA Stokes
169687,1,noballs,M Prasidh Krishna
169688,1,legbyes,M Prasidh Krishna
169690,2,wides,M Prasidh Krishna
169691,1,noballs,M Prasidh Krishna
169744,1,legbyes,SP Narine
169745,1,legbyes,SP Narine
169750,1,wides,HF Gurney
169759,1,wides,AS Rajpoot
169767,1,wides,Mujeeb Ur Rahman
169769,2,legbyes,Mujeeb Ur Rahman
169770,1,wides,Mujeeb Ur Rahman
169774,3,legbyes,AS Rajpoot
169987,1,legbyes,Mohammad Nabi
170004,1,legbyes,DL Chahar
170015,1,wides,DL Chahar
170126,1,wides,RA Jadeja
170136,1,wides,SC Kuggeleijn
170139,5,wides,SP Narine
170142,1,wides,SP Narine
170147,1,noballs,M Prasidh Krishna
170223,1,noballs,HF Gurney
170233,1,legbyes,JJ Bumrah
170262,1,noballs,AS Rajpoot
170321,1,wides,GC Viljoen
170331,1,wides,SM Curran
170337,5,wides,GC Viljoen
170343,1,wides,GC Viljoen
170358,2,wides,Mohammed Shami
170359,1,wides,Mohammed Shami
170394,1,wides,HH Pandya
170396,1,wides,HH Pandya
170418,1,wides,AS Joseph
170434,1,wides,HH Pandya
170451,2,wides,JJ Bumrah
170480,5,wides,MJ Santner
170483,1,legbyes,DL Chahar
170504,1,legbyes,JC Archer
170510,1,noballs,BA Stokes
170515,1,wides,BA Stokes
170601,1,wides,SN Thakur
170679,1,wides,BA Stokes
170694,2,legbyes,JC Archer
170696,1,legbyes,JC Archer
170716,1,legbyes,BA Stokes
170724,1,wides,BA Stokes
170734,1,legbyes,I Sharma
170796,1,noballs,KMA Paul
170821,1,wides,I Sharma
170826,1,wides,I Sharma
170838,1,wides,CH Morris
170920,1,wides,LH Ferguson
170933,1,legbyes,M Prasidh Krishna
170945,1,wides,Kuldeep Yadav
170980,1,legbyes,RD Chahar
170996,1,wides,JD Unadkat
170997,1,wides,JD Unadkat
171038,1,wides,KH Pandya
171058,1,wides,JP Behrendorff
171111,1,legbyes,JJ Bumrah
171176,1,legbyes,JC Archer
171179,1,wides,JC Archer
171280,2,legbyes,YS Chahal
171298,1,wides,MM Ali
171304,1,wides,YS Chahal
171345,1,wides,NA Saini
171354,1,wides,UT Yadav
171358,1,wides,UT Yadav
171386,1,wides,R Ashwin
171460,1,legbyes,SN Thakur
171466,3,wides,MJ Santner
171478,1,wides,SN Thakur
171526,1,wides,RA Jadeja
171556,2,wides,MJ Santner
171568,1,wides,Imran Tahir
171613,1,wides,SP Narine
171670,1,wides,M Prasidh Krishna
171721,1,legbyes,Sandeep Sharma
171723,1,noballs,B Kumar
171739,1,legbyes,KK Ahmed
171756,1,wides,I Sharma
171788,1,noballs,KMA Paul
171802,1,wides,KMA Paul
171844,2,wides,K Rabada
171876,1,wides,B Kumar
171895,1,wides,Sandeep Sharma
171901,1,legbyes,B Kumar
171910,1,wides,KK Ahmed
171918,1,legbyes,Rashid Khan
171922,1,legbyes,Sandeep Sharma
171945,1,wides,JP Behrendorff
171948,1,legbyes,JJ Bumrah
171954,1,legbyes,JP Behrendorff
171965,1,wides,P Negi
171968,2,byes,SL Malinga
171969,1,wides,UT Yadav
171976,1,wides,NA Saini
171999,1,legbyes,JP Behrendorff
172000,1,legbyes,JJ Bumrah
172031,1,legbyes,HH Pandya
172139,1,wides,P Negi
172168,1,wides,Mohammed Siraj
172174,1,wides,Mohammed Siraj
172207,1,legbyes,DS Kulkarni
172214,1,legbyes,Arshdeep Singh
172227,1,wides,Arshdeep Singh
172233,2,wides,Mujeeb Ur Rahman
172235,3,wides,Mujeeb Ur Rahman
172241,4,byes,JC Archer
172292,1,wides,IS Sodhi
172305,1,byes,S Gopal
172307,4,byes,JC Archer
172317,1,legbyes,JD Unadkat
172361,1,wides,Arshdeep Singh
172388,1,wides,R Ashwin
172395,1,wides,M Ashwin
172426,1,wides,SN Thakur
172446,1,wides,Sandeep Sharma
172467,1,legbyes,KK Ahmed
172548,1,wides,SN Thakur
172551,1,wides,SN Thakur
172566,1,legbyes,B Kumar
172573,2,byes,KK Ahmed
172626,1,wides,KK Ahmed
172630,1,wides,Sandeep Sharma
172675,1,noballs,KMA Paul
172683,1,legbyes,I Sharma
172794,1,wides,CH Morris
172799,1,wides,K Rabada
172803,1,wides,K Rabada
172806,1,legbyes,K Rabada
172833,1,wides,RD Chahar
172847,1,wides,RD Chahar
172874,1,legbyes,JJ Bumrah
172880,4,legbyes,SL Malinga
172881,1,wides,SL Malinga
172917,1,wides,HF Gurney
172935,4,legbyes,DW Steyn
173016,1,legbyes,M Prasidh Krishna
173025,1,wides,Kuldeep Yadav
173028,1,wides,HF Gurney
173040,1,wides,SP Narine
173052,1,wides,HF Gurney
173071,5,wides,Mohammed Siraj
173081,1,wides,YS Chahal
173082,1,wides,YS Chahal
173106,1,wides,YS Chahal
173117,1,wides,Mohammed Siraj
173120,1,wides,Mohammed Siraj
173133,1,wides,YS Chahal
173145,1,wides,MP Stoinis
173170,1,legbyes,SL Malinga
173171,4,byes,SL Malinga
173259,1,legbyes,JJ Bumrah
173323,1,wides,DS Kulkarni
173334,1,legbyes,JD Unadkat
173338,1,wides,JD Unadkat
173339,4,legbyes,JD Unadkat
173384,1,wides,JD Unadkat
173387,1,wides,JD Unadkat
173531,1,wides,I Sharma
173532,1,wides,I Sharma
173540,2,byes,K Rabada
173542,1,byes,K Rabada
173547,1,noballs,M Ashwin
173554,1,wides,R Ashwin
173561,2,wides,M Ashwin
173564,1,wides,M Ashwin
173571,1,noballs,SM Curran
173594,1,wides,SM Curran
173606,1,wides,GC Viljoen
173611,1,byes,Mohammed Shami
173615,1,legbyes,M Ashwin
173623,1,wides,R Ashwin
173637,1,wides,B Kumar
173674,1,wides,HF Gurney
173683,1,wides,Y Prithvi Raj
173722,1,legbyes,S Nadeem
173747,1,wides,KK Ahmed
173748,1,wides,KK Ahmed
173768,1,wides,KK Ahmed
173786,1,byes,SP Narine
173788,1,wides,KC Cariappa
173816,1,legbyes,SP Narine
173835,1,wides,Y Prithvi Raj
173859,1,legbyes,MP Stoinis
173864,2,legbyes,NA Saini
173865,1,legbyes,DW Steyn
173867,1,wides,UT Yadav
173872,4,legbyes,UT Yadav
173919,1,wides,DL Chahar
173975,1,wides,MP Stoinis
173980,1,legbyes,MP Stoinis
174002,1,noballs,NA Saini
174079,1,wides,SN Thakur
174080,1,legbyes,SN Thakur
174084,1,legbyes,DL Chahar
174103,1,wides,CH Morris
174202,1,wides,SE Rutherford
174207,1,wides,SE Rutherford
174222,1,legbyes,I Sharma
174254,1,wides,K Rabada
174315,1,noballs,S Gopal
174438,1,wides,DJ Bravo
174481,1,legbyes,DJ Bravo
174498,1,wides,DL Chahar
174511,1,wides,DL Chahar
174516,1,wides,Rashid Khan
174517,4,byes,Rashid Khan
174527,1,wides,Sandeep Sharma
174551,1,legbyes,Sandeep Sharma
174566,1,legbyes,B Kumar
174572,1,legbyes,KK Ahmed
174604,1,wides,UT Yadav
174631,1,wides,Mohammed Shami
174632,1,legbyes,Mohammed Shami
174635,1,noballs,AS Rajpoot
174636,1,noballs,AS Rajpoot
174731,1,wides,UT Yadav
174744,1,legbyes,AS Rajpoot
174747,1,wides,TG Southee
174752,1,wides,UT Yadav
174778,1,legbyes,GC Viljoen
174809,1,wides,GC Viljoen
174810,1,wides,GC Viljoen
174814,1,byes,Mohammed Shami
174815,1,byes,Mohammed Shami
174819,1,legbyes,Mohammed Shami
174849,1,legbyes,O Thomas
174865,1,legbyes,S Gopal
174871,4,legbyes,VR Aaron
174943,1,legbyes,O Thomas
174956,1,wides,JC Archer
174971,1,noballs,O Thomas
174977,1,wides,JD Unadkat
175006,1,wides,Y Prithvi Raj
175019,1,wides,CR Brathwaite
175020,1,wides,CR Brathwaite
175025,1,wides,CR Brathwaite
175050,1,wides,M Prasidh Krishna
175086,1,wides,DL Chahar
175111,1,legbyes,Imran Tahir
175169,1,wides,DJ Bravo
175219,1,wides,DJ Bravo
175250,1,wides,AS Roy
175252,1,wides,AS Roy
175257,1,wides,AS Roy
175265,1,legbyes,JJ Bumrah
175283,1,wides,HH Pandya
175299,1,wides,JJ Bumrah
175311,1,noballs,HH Pandya
175358,2,legbyes,O Thomas
175409,1,wides,S Kaul
175411,1,wides,S Kaul
175442,1,wides,B Kumar
175455,1,legbyes,B Kumar
175464,1,legbyes,S Kaul
175467,1,wides,VR Aaron
175495,1,wides,STR Binny
175534,1,wides,O Thomas
175546,4,byes,VR Aaron
175596,1,legbyes,Washington Sundar
175608,1,legbyes,K Rabada
175620,1,legbyes,K Rabada
175703,4,byes,NA Saini
175753,1,wides,A Mishra
175767,1,legbyes,I Sharma
175784,1,wides,K Rabada
175834,1,legbyes,S Sandeep Warrier
175903,1,wides,HH Pandya
175905,1,wides,HH Pandya
175907,1,wides,HH Pandya
175909,1,wides,RD Chahar
175940,1,wides,JJ Bumrah
175943,1,noballs,JJ Bumrah
175947,1,legbyes,JJ Bumrah
175973,1,legbyes,PP Chawla
176040,4,byes,PP Chawla
176046,1,noballs,Abhishek Sharma
176068,1,wides,Sandeep Sharma
176078,1,wides,KK Ahmed
176090,1,legbyes,Arshdeep Singh
176092,1,wides,Arshdeep Singh
176095,4,byes,Arshdeep Singh
176097,5,wides,Mujeeb Ur Rahman
176120,1,wides,M Ashwin
176121,1,wides,M Ashwin
176123,1,wides,R Ashwin
176130,1,wides,Sandeep Sharma
176194,1,wides,B Kumar
176199,1,wides,Arshdeep Singh
176269,1,wides,Mujeeb Ur Rahman
176270,1,wides,Mujeeb Ur Rahman
176273,1,wides,Mohammed Shami
176281,1,legbyes,Arshdeep Singh
176283,1,wides,Arshdeep Singh
176287,1,wides,KK Ahmed
176297,1,wides,KK Ahmed
176321,1,byes,O Thomas
176328,1,noballs,O Thomas
176330,1,byes,O Thomas
176338,1,legbyes,K Khejroliya
176342,1,byes,YS Chahal
176411,1,wides,CH Morris
176448,1,wides,SE Rutherford
176458,1,legbyes,SE Rutherford
176460,1,wides,SE Rutherford
176500,1,noballs,CH Morris
176506,2,wides,TA Boult
176577,1,wides,B Kumar
176582,1,noballs,Basil Thampi
176654,1,legbyes,Basil Thampi
176661,2,legbyes,Basil Thampi
176663,1,legbyes,Basil Thampi
176670,2,legbyes,Rashid Khan
176702,1,legbyes,SL Malinga
176744,1,wides,BB Sran
176787,1,wides,KH Pandya
176836,1,legbyes,HF Gurney
176838,1,legbyes,AD Russell
176871,1,legbyes,Arshdeep Singh
