id,dismissalKind,playerDismissed,fielder
152586,caught,Shubman Gill,Shakib Al Hasan
152598,caught,KD Karthik,WP Saha
152623,caught,RV Uthappa,WP Saha
152668,bowled,Shakib Al Hasan,
152691,caught,KS Williamson,AD Russell
152698,caught,Q de Kock,JD Unadkat
152712,caught,V Kohli,DJM Short
152764,caught,AM Rahane,UT Yadav
152772,caught,DJM Short,Q de Kock
152806,caught,AB de Villiers,JD Unadkat
152816,caught,P Negi,JC Buttler
152846,bowled,Washington Sundar,
152860,caught,BB McCullum,BA Stokes
152927,bowled,BA Stokes,
152940,caught,JC Buttler,V Kohli
152955,caught,KL Rahul,DJ Bravo
153018,lbw,SW Billings,
153046,caught,CH Gayle,Imran Tahir
153062,caught,MA Agarwal,RA Jadeja
153063,lbw,AJ Finch,
153070,caught,Yuvraj Singh,MS Dhoni
153090,caught,R Ashwin,MS Dhoni
153095,caught,KK Nair,RA Jadeja
153111,caught,SR Watson,BB Sran
153124,caught,M Vijay,BB Sran
153144,run out,AT Rayudu,
153175,caught,RA Jadeja,R Ashwin
153197,caught and bowled,RV Uthappa,
153232,stumped,JJ Roy,KD Karthik
153238,caught,SS Iyer,N Rana
153248,bowled,G Gambhir,
153282,caught,RR Pant,PP Chawla
153290,caught,CA Lynn,JJ Roy
153308,caught,KD Karthik,TA Boult
153330,bowled,AD Russell,
153338,caught,N Rana,G Gambhir
153343,caught,Shubman Gill,CH Morris
153346,caught,PP Chawla,RR Pant
153347,caught,TK Curran,GJ Maxwell
153362,caught,SP Narine,GJ Maxwell
153378,caught,GJ Maxwell,RV Uthappa
153382,bowled,CH Morris,
153384,lbw,V Shankar,
153396,caught,Mohammed Shami,AD Russell
153399,caught and bowled,TA Boult,
153405,caught,R Tewatia,AD Russell
153423,stumped,Mandeep Singh,Ishan Kishan
153424,caught,CJ Anderson,JP Duminy (sub)
153435,caught,Washington Sundar,SA Yadav
153509,caught,E Lewis,Q de Kock
153530,stumped,SN Khan,AP Tare (sub)
153552,caught,CR Woakes,KH Pandya
153555,caught,UT Yadav,RG Sharma
153561,bowled,SA Yadav,
153562,bowled,Ishan Kishan,
153592,bowled,Q de Kock,
153595,caught,AB de Villiers,HH Pandya
153634,caught,KA Pollard,AB de Villiers
153645,caught,RG Sharma,CR Woakes
153656,run out,KH Pandya,
153660,caught,SV Samson,Kuldeep Yadav
153685,bowled,DJM Short,
153730,stumped,AM Rahane,KD Karthik
153745,run out,SP Narine,
153769,caught,RV Uthappa,BA Stokes
153774,caught,RA Tripathi,AD Russell
153787,caught,BA Stokes,N Rana
153799,caught,K Gowtham,Shivam Mavi
153800,bowled,S Gopal,
153813,run out,DS Kulkarni,
153817,bowled,CA Lynn,
153909,caught,MA Agarwal,DJ Hooda
153935,retired hurt,S Dhawan,
153941,bowled,WP Saha,
153960,bowled,YK Pathan,
154036,caught,KK Nair,S Dhawan
154097,lbw,KL Rahul,
154104,caught,KS Williamson,AJ Finch
154119,caught,DJ Hooda,MK Tiwary (sub)
154173,caught,JC Buttler,Imran Tahir
154185,bowled,JD Unadkat,
154186,caught,B Laughlin,MS Dhoni
154212,caught,AT Rayudu,JC Buttler
154270,caught,RA Tripathi,SW Billings
154279,caught,BA Stokes,SW Billings
154284,caught,K Gowtham,MS Dhoni
154289,caught and bowled,STR Binny,
154309,caught,SR Watson,JC Buttler
154323,bowled,H Klaasen,
154330,caught,SV Samson,KV Sharma
154339,bowled,AM Rahane,
154349,caught,MS Dhoni,K Gowtham
154360,caught,SW Billings,BA Stokes
154379,caught,SK Raina,K Gowtham
154411,caught,RV Uthappa,KK Nair
154420,run out,N Rana,
154437,caught,SP Narine,KK Nair
154495,caught,KL Rahul,TK Curran
154524,caught,CA Lynn,KL Rahul
154534,caught,AD Russell,KK Nair
154549,caught,KD Karthik,AJ Tye
154552,caught,TK Curran,AS Rajpoot
154596,caught,SS Iyer,Mohammed Siraj
154612,caught,GJ Maxwell,Mohammed Siraj
154640,caught,M Vohra,JJ Roy
154655,run out,Q de Kock,
154694,caught,V Kohli,TA Boult
154724,bowled,CJ Anderson,
154742,bowled,JJ Roy,
154746,caught,RR Pant,AB de Villiers
154761,caught,G Gambhir,YS Chahal
154850,caught,KS Williamson,RA Jadeja
154854,caught,YK Pathan,SK Raina
154882,caught,SR Watson,DJ Hooda
154905,stumped,F du Plessis,WP Saha
154964,run out,AT Rayudu,
154989,caught,RK Bhui,SR Watson
154997,caught,MK Pandey,KV Sharma
155011,caught,DJ Hooda,RA Jadeja
155048,caught,Shakib Al Hasan,SK Raina
155078,caught,SA Yadav,JC Buttler
155080,run out,RG Sharma,
155095,caught,KH Pandya,H Klaasen
155098,bowled,HH Pandya,
155099,bowled,MJ McClenaghan,
155108,bowled,E Lewis,
155191,caught,Ishan Kishan,JC Buttler
155198,bowled,BA Stokes,
155211,caught,SV Samson,HH Pandya
155212,bowled,JC Buttler,
155216,caught,H Klaasen,Ishan Kishan
155245,caught,RA Tripathi,SA Yadav
155265,caught,AM Rahane,KH Pandya
155317,caught and bowled,JC Archer,
155331,caught,KK Nair,SS Iyer
155352,caught,DA Miller,LE Plunkett
155356,bowled,AJ Tye,
155372,bowled,PP Shaw,
155388,caught,GJ Maxwell,AJ Tye
155392,caught,G Gambhir,AJ Finch
155408,bowled,RR Pant,
155431,run out,DT Christian,
155471,caught,R Tewatia,KL Rahul
155472,caught,R Ashwin,R Tewatia
155484,caught,AJ Finch,SS Iyer
155502,caught,KL Rahul,Avesh Khan
155520,bowled,MA Agarwal,
155551,caught,Yuvraj Singh,RR Pant
155565,caught,SS Iyer,AJ Finch
155569,caught,LE Plunkett,KK Nair
155575,lbw,M Markande,
155581,caught,SA Yadav,Rashid Khan
155584,lbw,MJ McClenaghan,
155592,caught,Mustafizur Rahman,DJ Hooda (sub)
155598,caught,HH Pandya,Basil Thampi
155616,bowled,S Dhawan,
155618,caught,WP Saha,Ishan Kishan
155635,caught,MK Pandey,RG Sharma
155640,run out,Shakib Al Hasan,
155656,caught,KS Williamson,Ishan Kishan
155675,bowled,Mohammad Nabi,
155690,caught,Rashid Khan,Ishan Kishan
155700,bowled,Basil Thampi,
155710,run out,S Kaul,
155714,caught,RG Sharma,S Dhawan
155721,caught,YK Pathan,HH Pandya
155739,caught,E Lewis,MK Pandey
155746,caught,Ishan Kishan,DJ Hooda (sub)
155793,lbw,KH Pandya,
155801,caught,KA Pollard,S Dhawan
155803,caught,AB de Villiers,SW Billings
155804,caught,CJ Anderson,Harbhajan Singh
155830,caught,Mandeep Singh,RA Jadeja
155831,run out,C de Grandhomme,
155832,run out,P Negi,
155834,caught,UT Yadav,SW Billings
155860,caught,V Kohli,RA Jadeja
155914,caught and bowled,Q de Kock,
155951,run out,AT Rayudu,
155965,caught,SR Watson,Mohammed Siraj
155991,caught,SK Raina,Mandeep Singh
155998,stumped,SW Billings,Q de Kock
156015,bowled,RA Jadeja,
156086,caught,Shakib Al Hasan,MA Agarwal
156132,bowled,KL Rahul,
156135,caught and bowled,CH Gayle,
156158,caught,MA Agarwal,MK Pandey
156167,lbw,KK Nair,
156171,caught,AJ Finch,MK Pandey
156178,caught,MK Tiwary,KS Williamson
156180,lbw,AJ Tye,
156186,run out,BB Sran,
156189,caught,R Ashwin,KS Williamson
156204,bowled,MK Pandey,
156206,caught,Mohammad Nabi,MA Agarwal
156211,caught,KS Williamson,R Ashwin
156221,caught,S Dhawan,KK Nair
156236,caught,WP Saha,AJ Tye
156290,bowled,AS Rajpoot,
156299,run out,Shubman Gill,
156302,bowled,Shivam Mavi,
156313,bowled,AD Russell,
156316,caught,PP Chawla,C Munro
156366,bowled,C Munro,
156408,bowled,PP Shaw,
156411,caught,RR Pant,KD Karthik
156443,run out,GJ Maxwell,
156458,bowled,CA Lynn,
156460,caught,RV Uthappa,PP Shaw
156465,caught,SP Narine,SS Iyer
156478,caught and bowled,N Rana,
156504,caught,KD Karthik,TA Boult
156557,caught,DJ Bravo,M Markande
156568,caught,MS Dhoni,E Lewis
156595,caught,SR Watson,M Markande
156639,caught,AT Rayudu,BCJ Cutting
156674,caught,E Lewis,SN Thakur
156692,caught,SW Billings,BCJ Cutting
156755,caught,SA Yadav,RA Jadeja
156797,caught,KS Williamson,JC Buttler
156803,caught,YK Pathan,DS Kulkarni
156811,bowled,Shakib Al Hasan,
156816,caught,AD Hales,SV Samson
156829,bowled,RA Tripathi,
156873,caught,SV Samson,AD Hales
156877,bowled,BA Stokes,
156899,caught,JC Buttler,S Dhawan
156926,caught,MK Lomror,WP Saha
156929,caught,MK Pandey,AM Rahane
156935,caught,Rashid Khan,BA Stokes
156951,bowled,S Dhawan,
157024,caught,K Gowtham,S Dhawan
157054,retired hurt,N Rana,
157055,caught,AD Russell,Q de Kock
157107,caught,Q de Kock,Shubman Gill
157117,caught,BB McCullum,KD Karthik
157119,bowled,M Vohra,
157165,caught,Mandeep Singh,Shivam Mavi
157178,caught,KD Karthik,V Kohli
157227,caught,SP Narine,C de Grandhomme
157260,caught,RV Uthappa,TG Southee
157274,caught,SR Watson,LE Plunkett
157367,caught,F du Plessis,TA Boult
157369,bowled,SK Raina,
157416,caught,RR Pant,RA Jadeja
157427,run out,AT Rayudu,
157439,caught,PP Shaw,RA Jadeja
157459,caught,C Munro,KV Sharma
157471,run out,SS Iyer,
157482,bowled,GJ Maxwell,
157525,run out,BB McCullum,
157537,caught,Mandeep Singh,SA Yadav
157561,bowled,Ishan Kishan,
157576,lbw,SA Yadav,
157577,caught,RG Sharma,Q de Kock
157604,caught,KA Pollard,Q de Kock
157634,run out,JP Duminy,
157659,caught,V Kohli,KA Pollard
157663,caught,Washington Sundar,RG Sharma
157668,caught,TG Southee,BCJ Cutting
157706,caught,Q de Kock,RG Sharma
157728,lbw,M Vohra,
157758,caught,KH Pandya,Mandeep Singh
157762,caught,HH Pandya,V Kohli
157778,caught,SS Iyer,RA Tripathi
157811,caught,C Munro,JC Buttler
157852,caught and bowled,PP Shaw,
157871,caught,V Shankar,RA Tripathi
157876,lbw,GJ Maxwell,
157902,caught,RR Pant,BA Stokes
157917,stumped,JC Buttler,RR Pant
157926,caught,SV Samson,C Munro
157932,caught,BA Stokes,V Shankar
157936,caught,DJM Short,Avesh Khan
157950,run out,RA Tripathi,
157980,bowled,F du Plessis,
157991,caught,RA Jadeja,KD Karthik
157998,caught,CA Lynn,SR Watson
158020,caught,RV Uthappa,DJ Bravo
158053,caught,SR Watson,Shivam Mavi
158061,caught,SK Raina,MG Johnson
158079,bowled,AT Rayudu,
158116,caught,SP Narine,DJ Bravo
158188,bowled,RK Singh,
158222,caught,E Lewis,KL Rahul
158300,caught,SA Yadav,KL Rahul
158308,bowled,Ishan Kishan,
158323,bowled,HH Pandya,
158350,caught,MA Agarwal,KH Pandya
158382,caught,CH Gayle,SA Yadav
158390,caught,KL Rahul,JP Duminy
158408,caught,KK Nair,HH Pandya
158413,caught,AR Patel,HH Pandya
158427,run out,Yuvraj Singh,
158463,bowled,V Kohli,
158475,caught,BB McCullum,SN Thakur
158486,bowled,SR Watson,
158514,stumped,AB de Villiers,MS Dhoni
158535,caught,Mandeep Singh,DJ Willey
158546,caught and bowled,PA Patel,
158548,stumped,M Ashwin,MS Dhoni
158554,caught,C de Grandhomme,SK Raina
158560,run out,UT Yadav,
158589,run out,Mohammed Siraj,
158601,caught,SK Raina,TG Southee
158616,caught,AT Rayudu,Mohammed Siraj
158625,caught,DR Shorey,Mandeep Singh
158762,caught,PP Shaw,S Kaul
158792,caught,SS Iyer,S Dhawan
158799,run out,NV Ojha,
158803,lbw,RR Pant,
158832,run out,GJ Maxwell,
158852,bowled,S Dhawan,
158879,bowled,AD Hales,
158890,caught,MK Pandey,PP Shaw
158926,caught,CA Lynn,JJ Bumrah
158928,caught,Shubman Gill,KH Pandya
159026,caught,RV Uthappa,BCJ Cutting
159032,caught,N Rana,JJ Bumrah
159051,caught,AD Russell,KH Pandya
159067,caught,SP Narine,RG Sharma
159085,caught,E Lewis,CA Lynn
159100,caught,RG Sharma,RK Singh (sub)
159131,caught,KH Pandya,Shubman Gill
159156,caught,SA Yadav,KD Karthik
159173,caught,AM Rahane,CH Gayle
159195,caught,DJM Short,AJ Tye
159214,caught,CH Gayle,SV Samson
159223,caught,MA Agarwal,RA Tripathi
159258,caught,SV Samson,KK Nair
159270,caught,BA Stokes,MK Tiwary
159278,caught,JC Buttler,KL Rahul
159279,bowled,JC Archer,
159286,caught,K Gowtham,MP Stoinis
159297,caught,RA Tripathi,R Ashwin
159314,run out,S Gopal,
159341,bowled,KK Nair,
159353,caught,AR Patel,DJM Short
159401,caught,MK Pandey,V Kohli
159422,caught,S Dhawan,TG Southee
159430,run out,S Kaul,
159431,lbw,Sandeep Sharma,
159449,lbw,PA Patel,
159475,bowled,M Vohra,
159528,caught,KS Williamson,Mandeep Singh
159536,caught,Shakib Al Hasan,UT Yadav
159541,bowled,YK Pathan,
159546,bowled,WP Saha,
159548,run out,Rashid Khan,
159566,bowled,AD Hales,
159575,caught,V Kohli,YK Pathan
159580,bowled,AB de Villiers,
159586,caught,MM Ali,WP Saha
159637,bowled,C de Grandhomme,
159651,bowled,R Ashwin,
159659,caught,KK Nair,JD Unadkat
159699,caught,AM Rahane,AD Nath
159717,caught,K Gowtham,MK Tiwary
159732,caught,AD Nath,K Gowtham
159750,caught,MK Tiwary,AM Rahane
159759,run out,AR Patel,
159793,caught,MP Stoinis,K Gowtham
159812,stumped,CH Gayle,JC Buttler
159857,stumped,JC Buttler,KL Rahul
159867,run out,STR Binny,
159875,caught,BA Stokes,R Ashwin
159877,caught,JC Archer,MK Tiwary
159880,caught,JD Unadkat,KK Nair
159882,caught,SV Samson,MK Tiwary
159913,caught,E Lewis,CA Lynn
159949,run out,CA Lynn,
159965,caught,RV Uthappa,SA Yadav
159975,caught,SA Yadav,RK Singh
160011,caught,Ishan Kishan,RV Uthappa
160033,caught,HH Pandya,RK Singh
160035,caught,RG Sharma,RV Uthappa
160045,caught,BCJ Cutting,AD Russell
160048,caught,SP Narine,KH Pandya
160061,run out,KD Karthik,
160062,caught,N Rana,BCJ Cutting
160068,caught,RK Singh,Ishan Kishan
160094,caught,AD Russell,M Markande
160107,caught,TK Curran,JP Duminy
160115,lbw,Kuldeep Yadav,
160116,caught,PP Chawla,SA Yadav
160132,run out,SS Iyer,
160136,caught,PP Shaw,S Dhawan
160137,caught,JJ Roy,SP Goswami
160165,lbw,AD Hales,
160238,run out,HV Patel,
160270,caught,GJ Maxwell,AD Hales
160381,bowled,BA Stokes,
160385,caught,AM Rahane,SK Raina
160393,caught,K Gowtham,MS Dhoni
160403,bowled,AT Rayudu,
160467,run out,SV Samson,
160475,caught,P Chopra,DJ Bravo
160505,caught,STR Binny,SR Watson
160546,caught,SR Watson,JC Buttler
160558,caught,SK Raina,STR Binny
160600,run out,SW Billings,
160631,bowled,CA Lynn,
160682,caught,CH Gayle,KD Karthik
160683,caught,MA Agarwal,JPR Scantlebury-Searles
160714,caught,SP Narine,KL Rahul
160716,caught,RV Uthappa,MM Sharma
160749,caught,AD Russell,KL Rahul
160755,caught,N Rana,DA Miller (sub)
160764,caught,KD Karthik,DA Miller (sub)
160784,bowled,KL Rahul,
160803,caught,AR Patel,JPR Scantlebury-Searles
160818,caught,KK Nair,M Prasidh Krishna
160849,caught,AJ Tye,KD Karthik
160851,lbw,R Ashwin,
160859,caught,AJ Finch,Kuldeep Yadav
160869,bowled,JJ Roy,
160905,caught,MM Ali,PP Shaw
160914,lbw,PA Patel,
160975,caught,RR Pant,AB de Villiers
160988,caught,SS Iyer,V Kohli
161021,bowled,PP Shaw,
161079,bowled,Mandeep Singh,
161091,caught,SN Khan,PP Shaw
161102,caught,V Kohli,RR Pant
161160,caught,AD Hales,SK Raina
161228,run out,SR Watson,
161232,caught,SK Raina,KS Williamson
161322,caught,S Dhawan,Harbhajan Singh
161323,caught,KS Williamson,DJ Bravo
161338,caught,MK Pandey,DJ Willey
161396,caught,DJM Short,Ishan Kishan
161451,caught,SA Yadav,JD Unadkat
161452,caught,RG Sharma,JD Unadkat
161468,caught,E Lewis,SV Samson
161474,caught,Ishan Kishan,SV Samson
161490,caught,KH Pandya,K Gowtham
161510,caught,HH Pandya,SV Samson
161553,caught,AM Rahane,SA Yadav
161582,caught,SV Samson,RD Chahar (sub)
161607,caught,KL Rahul,C de Grandhomme
161610,caught,CH Gayle,Mohammed Siraj
161612,caught,KK Nair,V Kohli
161621,bowled,MP Stoinis,
161654,caught,AJ Finch,V Kohli
161655,run out,R Ashwin,
161659,caught,AJ Tye,PA Patel
161675,caught,MA Agarwal,PA Patel
161707,run out,MM Sharma,
161715,run out,AS Rajpoot,
161762,bowled,JD Unadkat,
161770,caught,SP Narine,K Gowtham
161785,caught,RV Uthappa,RA Tripathi
161798,caught,RA Tripathi,KD Karthik
161813,bowled,AM Rahane,
161825,caught,JC Buttler,JPR Scantlebury-Searles
161832,lbw,SV Samson,
161836,stumped,STR Binny,KD Karthik
161847,caught,K Gowtham,KD Karthik
161852,caught and bowled,BA Stokes,
161868,caught,IS Sodhi,KD Karthik
161874,caught,JC Archer,Shubman Gill
161894,lbw,N Rana,
161936,caught,CA Lynn,Anureet Singh
161970,bowled,E Lewis,
161984,caught,Ishan Kishan,MP Stoinis
161985,caught,SA Yadav,KL Rahul
162019,caught,CH Gayle,BCJ Cutting
162042,caught,RG Sharma,Yuvraj Singh
162080,caught,KH Pandya,AS Rajpoot
162087,caught,KA Pollard,AJ Finch
162100,caught,BCJ Cutting,AR Patel
162105,caught,HH Pandya,R Ashwin
162178,caught,AJ Finch,HH Pandya
162182,caught,MP Stoinis,Ishan Kishan
162193,caught,KL Rahul,BCJ Cutting
162209,caught,Yuvraj Singh,E Lewis
162233,caught and bowled,S Dhawan,
162249,caught,PA Patel,S Kaul
162272,bowled,V Kohli,
162291,caught,AD Hales,AB de Villiers
162361,caught,KS Williamson,C de Grandhomme
162412,caught,AB de Villiers,S Dhawan
162414,caught,MM Ali,SP Goswami
162429,caught,Mandeep Singh,S Dhawan
162452,caught,C de Grandhomme,Rashid Khan
162473,caught,PP Shaw,SN Thakur
162484,caught,DJ Bravo,V Shankar
162554,bowled,SS Iyer,
162557,caught,RR Pant,DJ Bravo
162575,bowled,GJ Maxwell,
162580,caught,Abhishek Sharma,Harbhajan Singh
162615,caught,SR Watson,TA Boult
162634,caught,AT Rayudu,GJ Maxwell
162653,caught,SK Raina,V Shankar
162661,caught,SW Billings,Abhishek Sharma
162692,caught,MS Dhoni,SS Iyer
162712,caught,JC Archer,PA Patel
162733,run out,K Gowtham,
162750,bowled,V Kohli,
162812,lbw,AM Rahane,
162813,caught,SV Samson,MM Ali
162848,caught,H Klaasen,MM Ali
162852,caught,Mohammed Siraj,K Gowtham
162867,stumped,PA Patel,H Klaasen
162870,caught and bowled,MM Ali,
162879,stumped,Mandeep Singh,H Klaasen
162907,caught,SN Khan,H Klaasen
162908,bowled,UT Yadav,
162928,caught,C de Grandhomme,AM Rahane
162932,stumped,AB de Villiers,H Klaasen
162935,caught,TG Southee,K Gowtham
162942,caught,Shakib Al Hasan,SP Narine
162943,caught,Rashid Khan,KD Karthik
162944,run out,B Kumar,
162960,caught,SP Narine,MK Pandey
162972,caught,MK Pandey,RK Singh (sub)
162977,caught,N Rana,B Kumar
163059,caught,CA Lynn,MK Pandey
163079,caught,RV Uthappa,SP Goswami
163087,caught,AD Russell,MK Pandey
163110,caught,SP Goswami,AD Russell
163149,lbw,S Dhawan,
163157,caught,YK Pathan,RV Uthappa
163175,caught,KS Williamson,AD Russell
163183,caught,CR Brathwaite,KD Karthik
163212,run out,PP Shaw,
163223,bowled,M Markande,
163225,caught,BCJ Cutting,GJ Maxwell
163226,caught,JJ Bumrah,TA Boult
163230,caught,SA Yadav,V Shankar
163250,bowled,GJ Maxwell,
163277,caught,SS Iyer,KH Pandya
163325,caught,RR Pant,KA Pollard
163363,stumped,E Lewis,RR Pant
163364,caught,KA Pollard,TA Boult
163367,caught,KH Pandya,R Tewatia (sub)
163386,caught,Ishan Kishan,V Shankar
163394,caught,RG Sharma,TA Boult
163400,caught,HH Pandya,R Tewatia (sub)
163445,caught,AJ Finch,SK Raina
163449,caught,CH Gayle,MS Dhoni
163458,caught,AJ Tye,SK Raina
163466,caught,KK Nair,DL Chahar
163471,caught,AS Rajpoot,F du Plessis
163479,caught,AT Rayudu,KL Rahul
163493,bowled,KL Rahul,
163539,caught,MK Tiwary,MS Dhoni
163545,bowled,DA Miller,
163571,caught,AR Patel,SW Billings
163577,caught,R Ashwin,MS Dhoni
163622,caught,F du Plessis,CH Gayle
163623,bowled,SW Billings,
163659,lbw,Harbhajan Singh,
163680,caught,DL Chahar,MM Sharma
163694,run out,B Kumar,
163699,caught,SR Watson,SP Goswami
163744,bowled,SK Raina,
163745,bowled,AT Rayudu,
163770,bowled,MS Dhoni,
163792,caught,DJ Bravo,S Dhawan
163799,caught and bowled,RA Jadeja,
163814,caught,DL Chahar,CR Brathwaite
163831,run out,Harbhajan Singh,
163838,bowled,S Dhawan,
163860,caught and bowled,SP Goswami,
163863,caught,KS Williamson,MS Dhoni
163877,caught,Shakib Al Hasan,MS Dhoni
163891,caught and bowled,YK Pathan,
163909,caught and bowled,MK Pandey,
163935,stumped,SP Narine,H Klaasen
163951,caught,SV Samson,JPR Scantlebury-Searles
163958,caught,STR Binny,CA Lynn
163982,caught and bowled,RV Uthappa,
163991,caught,N Rana,JD Unadkat
164017,caught and bowled,CA Lynn,
164055,caught,Shubman Gill,H Klaasen
164073,caught,KD Karthik,AM Rahane
164090,caught,JPR Scantlebury-Searles,JC Archer
164124,caught and bowled,RA Tripathi,
164138,caught and bowled,AM Rahane,
164194,caught,DJ Hooda,PP Chawla
164201,run out,CR Brathwaite,
164203,caught,YK Pathan,PP Chawla
164257,lbw,S Dhawan,
164261,caught,KS Williamson,KD Karthik
164277,stumped,WP Saha,KD Karthik
164305,run out,Shakib Al Hasan,
164326,bowled,PP Chawla,
164333,caught,Shivam Mavi,Rashid Khan
164334,caught,Shubman Gill,Rashid Khan
164357,caught,SP Narine,CR Brathwaite
164388,run out,N Rana,
164398,bowled,RV Uthappa,
164409,bowled,KD Karthik,
164411,lbw,CA Lynn,
164421,caught,AD Russell,S Dhawan
164426,caught,CR Brathwaite,AT Rayudu
164435,caught,Shakib Al Hasan,SK Raina
164442,caught,DJ Hooda,DR Shorey (sub)
164487,caught and bowled,F du Plessis,
164546,caught,SK Raina,SP Goswami
164591,run out,SP Goswami,
164634,bowled,S Dhawan,
164656,stumped,KS Williamson,MS Dhoni
164680,bowled,UT Yadav,
164682,caught,PA Patel,KM Jadhav
164695,bowled,SR Watson,
164721,caught,V Kohli,RA Jadeja
164732,caught and bowled,MM Ali,
164744,caught,AB de Villiers,RA Jadeja
164748,run out,SO Hetmyer,
164756,caught,S Dube,SR Watson
164763,caught,C de Grandhomme,MS Dhoni
164767,caught,NA Saini,SR Watson
164782,caught,YS Chahal,Harbhajan Singh
164820,caught,SK Raina,S Dube
164851,bowled,AT Rayudu,
164925,caught,CA Lynn,Rashid Khan
164991,bowled,JM Bairstow,
165010,caught,DA Warner,RV Uthappa
165019,bowled,YK Pathan,
165066,bowled,RV Uthappa,
165091,lbw,N Rana,
165113,caught,KD Karthik,B Kumar
165149,run out,SA Yadav,
165152,caught,RG Sharma,R Tewatia
165160,stumped,MJ McClenaghan,RR Pant
165167,caught,PP Shaw,Q de Kock
165181,caught,SS Iyer,KA Pollard
165194,caught,Q de Kock,TA Boult
165225,caught,KA Pollard,R Tewatia
165228,caught and bowled,HH Pandya,
165252,caught,KH Pandya,R Tewatia
165261,caught,BCJ Cutting,RR Pant
165274,caught,Yuvraj Singh,R Tewatia
165331,caught,S Dhawan,SA Yadav
165342,caught,KMA Paul,Q de Kock
165345,caught,AR Patel,Rasikh Salam
165358,caught,CA Ingram,HH Pandya
165373,caught,KL Rahul,JC Buttler
165405,run out,JC Archer,
165407,caught and bowled,JD Unadkat,
165408,caught,K Gowtham,Mohammed Shami
165460,caught,MA Agarwal,DS Kulkarni
165504,caught,CH Gayle,RA Tripathi
165525,caught,N Pooran,AM Rahane
165540,bowled,AM Rahane,
165594,caught,SPD Smith,KL Rahul
165596,caught,SV Samson,R Ashwin
165608,run out,JC Buttler,
165617,caught,RA Tripathi,KL Rahul
165618,caught,BA Stokes,KK Nair (sub)
165674,caught,AT Rayudu,SS Iyer
165683,caught,PP Shaw,SR Watson
165726,lbw,SS Iyer,
165751,caught,RR Pant,SN Thakur
165753,caught,CA Ingram,SK Raina
165758,bowled,KMA Paul,
165762,caught,S Dhawan,SN Thakur
165777,caught,KM Jadhav,RR Pant
165781,stumped,SR Watson,RR Pant
165843,caught,SK Raina,RR Pant
165883,caught,KL Rahul,Kuldeep Yadav
165899,caught,AD Russell,MA Agarwal
165917,caught,CA Lynn,DA Miller
