id,batsman,bowler,runs
152991,KL Rahul,DL Chahar,4
152993,CH Gayle,Harbhajan Singh,4
152994,CH Gayle,Harbhajan Singh,6
152996,KL Rahul,Harbhajan Singh,4
152998,KL Rahul,Harbhajan Singh,4
152999,CH Gayle,SN Thakur,4
153002,KL Rahul,SN Thakur,4
153004,CH Gayle,SN Thakur,4
153006,CH Gayle,DL Chahar,6
153007,CH Gayle,DL Chahar,4
153008,CH Gayle,DL Chahar,4
153010,SW Billings,Mujeeb Ur Rahman,4
153024,MS Dhoni,Yuvraj Singh,4
153030,AT Rayudu,R Ashwin,4
153035,MS Dhoni,R Ashwin,4
153044,MA Agarwal,SR Watson,6
153053,Yuvraj Singh,Imran Tahir,6
153060,Yuvraj Singh,DJ Bravo,4
153061,Yuvraj Singh,DJ Bravo,4
153066,KK Nair,Imran Tahir,4
153081,KK Nair,DJ Bravo,6
153082,KK Nair,DJ Bravo,4
153089,R Ashwin,SN Thakur,6
153107,SR Watson,MM Sharma,4
153108,SR Watson,MM Sharma,4
153114,AT Rayudu,BB Sran,4
153117,M Vijay,BB Sran,6
153121,AT Rayudu,MM Sharma,4
153125,AT Rayudu,AJ Tye,4
153142,AT Rayudu,BB Sran,6
153149,MS Dhoni,R Ashwin,6
153166,AT Rayudu,AJ Tye,4
153171,MS Dhoni,MM Sharma,6
153173,RA Jadeja,MM Sharma,6
153176,MS Dhoni,AJ Tye,6
153177,MS Dhoni,AJ Tye,4
153179,MS Dhoni,AJ Tye,6
153183,MS Dhoni,MM Sharma,4
153186,MS Dhoni,MM Sharma,6
153188,MS Dhoni,AJ Tye,4
153191,MS Dhoni,MM Sharma,4
153194,RA Jadeja,AJ Tye,4
153200,N Rana,S Nadeem,6
153201,N Rana,S Nadeem,4
153209,N Rana,R Tewatia,6
153211,RV Uthappa,TA Boult,4
153213,CA Lynn,TA Boult,4
153214,CA Lynn,TA Boult,4
153216,RV Uthappa,S Nadeem,6
153218,RV Uthappa,S Nadeem,6
153219,RV Uthappa,S Nadeem,4
153222,RV Uthappa,R Tewatia,6
153235,G Gambhir,AD Russell,4
153237,SS Iyer,AD Russell,4
153246,RR Pant,Shivam Mavi,4
153250,RR Pant,AD Russell,4
153252,RR Pant,AD Russell,4
153255,GJ Maxwell,AD Russell,4
153260,GJ Maxwell,Shivam Mavi,4
153264,RR Pant,SP Narine,4
153265,RR Pant,SP Narine,4
153268,RR Pant,PP Chawla,6
153269,RR Pant,PP Chawla,4
153274,RR Pant,TK Curran,4
153276,GJ Maxwell,TK Curran,6
153280,GJ Maxwell,Kuldeep Yadav,4
153294,N Rana,V Shankar,4
153296,KD Karthik,V Shankar,6
153306,KD Karthik,CH Morris,4
153307,KD Karthik,CH Morris,4
153309,N Rana,CH Morris,6
153313,AD Russell,Mohammed Shami,6
153315,AD Russell,Mohammed Shami,6
153316,AD Russell,Mohammed Shami,6
153317,N Rana,CH Morris,6
153319,N Rana,CH Morris,4
153323,AD Russell,Mohammed Shami,6
153327,AD Russell,Mohammed Shami,6
153328,AD Russell,Mohammed Shami,6
153331,Shubman Gill,TA Boult,4
153333,N Rana,TA Boult,4
153336,N Rana,CH Morris,4
153357,CA Lynn,CH Morris,6
153365,CA Lynn,TA Boult,4
153368,CA Lynn,S Nadeem,4
153376,GJ Maxwell,Kuldeep Yadav,6
153377,GJ Maxwell,Kuldeep Yadav,6
153391,Mohammed Shami,Kuldeep Yadav,4
153404,GJ Maxwell,TK Curran,6
153409,V Kohli,M Markande,6
153412,SN Khan,JJ Bumrah,4
153429,Washington Sundar,M Markande,4
153443,V Kohli,JJ Bumrah,4
153445,V Kohli,JJ Bumrah,6
153450,E Lewis,CR Woakes,6
153453,E Lewis,UT Yadav,4
153458,RG Sharma,Washington Sundar,4
153461,E Lewis,Washington Sundar,4
153463,E Lewis,Washington Sundar,4
153465,E Lewis,Mohammed Siraj,6
153470,E Lewis,Mohammed Siraj,4
153472,E Lewis,CR Woakes,4
153485,RG Sharma,Washington Sundar,6
153489,E Lewis,Washington Sundar,4
153493,E Lewis,YS Chahal,6
153497,RG Sharma,CJ Anderson,4
153498,RG Sharma,CJ Anderson,4
153504,E Lewis,YS Chahal,6
153505,E Lewis,YS Chahal,6
153512,RG Sharma,CJ Anderson,4
153523,KH Pandya,YS Chahal,6
153540,V Kohli,Mustafizur Rahman,4
153542,CR Woakes,Mustafizur Rahman,6
153544,V Kohli,MJ McClenaghan,6
153556,V Kohli,Mustafizur Rahman,6
153560,Mohammed Siraj,Mustafizur Rahman,6
153568,RG Sharma,CR Woakes,4
153573,V Kohli,JJ Bumrah,4
153574,Q de Kock,KH Pandya,4
153576,V Kohli,KH Pandya,4
153578,V Kohli,KH Pandya,4
153585,V Kohli,MJ McClenaghan,4
153586,Q de Kock,Mustafizur Rahman,4
153590,Q de Kock,Mustafizur Rahman,6
153598,V Kohli,Mustafizur Rahman,4
153600,Mandeep Singh,Mustafizur Rahman,4
153617,RG Sharma,CJ Anderson,4
153620,RG Sharma,UT Yadav,6
153629,RG Sharma,Mohammed Siraj,6
153636,HH Pandya,CR Woakes,6
153637,HH Pandya,CR Woakes,6
153642,RG Sharma,CJ Anderson,4
153643,RG Sharma,CJ Anderson,6
153644,RG Sharma,CJ Anderson,4
153647,HH Pandya,CJ Anderson,4
153648,RG Sharma,UT Yadav,6
153649,RG Sharma,UT Yadav,4
153653,KH Pandya,UT Yadav,4
153654,RG Sharma,CJ Anderson,4
153663,SV Samson,Shivam Mavi,4
153668,DJM Short,TK Curran,4
153670,DJM Short,SP Narine,4
153674,RA Tripathi,SP Narine,4
153678,DJM Short,Shivam Mavi,6
153679,DJM Short,Shivam Mavi,4
153708,AM Rahane,SP Narine,4
153709,AM Rahane,SP Narine,4
153710,AM Rahane,SP Narine,4
153711,AM Rahane,SP Narine,4
153716,AM Rahane,Shivam Mavi,6
153718,DJM Short,Shivam Mavi,4
153721,AM Rahane,PP Chawla,4
153727,DJM Short,N Rana,4
153738,SP Narine,BA Stokes,4
153747,RV Uthappa,S Gopal,6
153749,RV Uthappa,BA Stokes,4
153761,N Rana,B Laughlin,4
153767,N Rana,K Gowtham,4
153772,RA Tripathi,Kuldeep Yadav,4
153785,BA Stokes,Kuldeep Yadav,6
153795,K Gowtham,SP Narine,6
153798,JC Buttler,SP Narine,4
153805,JC Buttler,TK Curran,4
153824,SP Narine,DS Kulkarni,4
153827,RV Uthappa,K Gowtham,4
153835,SP Narine,DS Kulkarni,4
153836,SP Narine,DS Kulkarni,4
153837,SP Narine,DS Kulkarni,4
153840,RV Uthappa,JD Unadkat,4
153842,RV Uthappa,JD Unadkat,4
153843,RV Uthappa,JD Unadkat,4
153845,RV Uthappa,B Laughlin,4
153850,SP Narine,B Laughlin,6
153853,RV Uthappa,S Gopal,6
153874,KD Karthik,JD Unadkat,6
153876,N Rana,JD Unadkat,6
153880,KD Karthik,BA Stokes,4
153889,KD Karthik,B Laughlin,6
153893,KD Karthik,K Gowtham,4
153898,CH Gayle,Rashid Khan,6
153902,MA Agarwal,Shakib Al Hasan,4
153905,MA Agarwal,Shakib Al Hasan,6
153914,KK Nair,Shakib Al Hasan,6
153918,CH Gayle,Shakib Al Hasan,6
153927,CH Gayle,Rashid Khan,6
153928,CH Gayle,Rashid Khan,6
153929,CH Gayle,Rashid Khan,6
153938,KS Williamson,MM Sharma,4
153940,WP Saha,MM Sharma,4
153942,YK Pathan,MM Sharma,4
153952,YK Pathan,AJ Tye,4
153955,YK Pathan,MM Sharma,4
153972,KS Williamson,R Ashwin,4
153980,KS Williamson,R Ashwin,6
154005,MK Pandey,MM Sharma,4
154009,MK Pandey,MM Sharma,4
154014,KK Nair,S Kaul,4
154015,KK Nair,S Kaul,4
154027,CH Gayle,CJ Jordan,6
154029,KK Nair,CJ Jordan,4
154038,CH Gayle,B Kumar,6
154047,AJ Finch,Rashid Khan,4
154048,AJ Finch,Rashid Khan,6
154063,KL Rahul,B Kumar,4
154071,CH Gayle,CJ Jordan,6
154072,CH Gayle,CJ Jordan,4
154076,CH Gayle,Rashid Khan,6
154079,CH Gayle,Rashid Khan,6
154085,KL Rahul,S Kaul,4
154086,KL Rahul,S Kaul,4
154100,CH Gayle,DJ Hooda,6
154102,MA Agarwal,DJ Hooda,4
154103,KS Williamson,AJ Tye,4
154112,MK Pandey,Mujeeb Ur Rahman,4
154123,Shakib Al Hasan,BB Sran,4
154132,MK Pandey,MM Sharma,6
154139,KS Williamson,R Ashwin,6
154149,Shakib Al Hasan,R Ashwin,6
154150,Shakib Al Hasan,R Ashwin,6
154157,JC Buttler,Imran Tahir,4
154159,JC Buttler,Imran Tahir,6
154162,BA Stokes,SR Watson,4
154181,BA Stokes,Imran Tahir,4
154187,SR Watson,STR Binny,4
154191,AT Rayudu,STR Binny,4
154196,SR Watson,K Gowtham,6
154200,SR Watson,JD Unadkat,6
154203,SR Watson,JD Unadkat,6
154204,AT Rayudu,BA Stokes,4
154209,SR Watson,BA Stokes,4
154218,SK Raina,BA Stokes,4
154219,SK Raina,BA Stokes,4
154220,SK Raina,BA Stokes,4
154221,SK Raina,BA Stokes,4
154235,SR Watson,K Gowtham,6
154236,SR Watson,K Gowtham,4
154237,SR Watson,K Gowtham,6
154244,SK Raina,JD Unadkat,4
154245,SK Raina,JD Unadkat,4
154247,SK Raina,B Laughlin,4
154250,SR Watson,B Laughlin,6
154253,SK Raina,S Gopal,4
154255,SK Raina,S Gopal,4
154263,BA Stokes,Imran Tahir,4
154274,STR Binny,DJ Bravo,4
154278,BA Stokes,Imran Tahir,6
154292,JD Unadkat,SN Thakur,4
154298,JD Unadkat,KV Sharma,4
154305,JD Unadkat,KV Sharma,4
154307,SR Watson,STR Binny,4
154317,AM Rahane,DL Chahar,6
154318,AM Rahane,DL Chahar,4
154319,H Klaasen,SN Thakur,4
154347,MS Dhoni,STR Binny,4
154354,SR Watson,JD Unadkat,4
154366,SR Watson,B Laughlin,4
154368,DJ Bravo,B Laughlin,4
154375,DJ Bravo,JD Unadkat,4
154378,DJ Bravo,BA Stokes,4
154382,SR Watson,STR Binny,4
154383,SR Watson,STR Binny,4
154385,SR Watson,STR Binny,4
154393,DJ Bravo,BA Stokes,4
154396,RV Uthappa,BB Sran,6
154407,CA Lynn,BB Sran,4
154408,CA Lynn,BB Sran,6
154410,CA Lynn,BB Sran,6
154416,KD Karthik,Yuvraj Singh,4
154418,CA Lynn,Yuvraj Singh,4
154424,KD Karthik,R Ashwin,4
154425,KD Karthik,R Ashwin,4
154439,CA Lynn,Mujeeb Ur Rahman,4
154441,RV Uthappa,AS Rajpoot,4
154446,CA Lynn,AS Rajpoot,6
154448,RV Uthappa,Mujeeb Ur Rahman,4
154449,RV Uthappa,Mujeeb Ur Rahman,4
154450,RV Uthappa,Mujeeb Ur Rahman,4
154456,CA Lynn,BB Sran,4
154465,RV Uthappa,AJ Tye,4
154467,CH Gayle,SP Narine,4
154471,KL Rahul,PP Chawla,4
154472,KL Rahul,PP Chawla,4
154474,KL Rahul,Kuldeep Yadav,4
154476,CH Gayle,Kuldeep Yadav,6
154487,CH Gayle,PP Chawla,6
154488,CH Gayle,PP Chawla,6
154492,KL Rahul,SP Narine,6
154493,KL Rahul,SP Narine,4
154494,KL Rahul,SP Narine,4
154505,CA Lynn,AJ Tye,6
154506,CA Lynn,AJ Tye,4
154510,KD Karthik,Mujeeb Ur Rahman,4
154521,CA Lynn,R Ashwin,4
154531,AD Russell,BB Sran,4
154532,AD Russell,BB Sran,4
154535,Shubman Gill,BB Sran,4
154536,KD Karthik,AS Rajpoot,4
154537,KD Karthik,AS Rajpoot,4
154543,Shubman Gill,AS Rajpoot,4
154558,KL Rahul,Shivam Mavi,4
154559,KL Rahul,Shivam Mavi,4
154564,KL Rahul,AD Russell,4
154565,KL Rahul,AD Russell,4
154567,CH Gayle,AD Russell,4
154572,CH Gayle,Shivam Mavi,4
154574,CH Gayle,Shivam Mavi,4
154576,KL Rahul,Shivam Mavi,6
154577,CH Gayle,AD Russell,6
154580,CH Gayle,AD Russell,4
154581,CH Gayle,AD Russell,6
154592,CH Gayle,TK Curran,6
154601,RR Pant,YS Chahal,6
154603,R Tewatia,CR Woakes,4
154606,R Tewatia,CR Woakes,4
154608,RR Pant,CR Woakes,4
154613,RR Pant,YS Chahal,6
154614,RR Pant,Mohammed Siraj,6
154616,RR Pant,CR Woakes,6
154620,RR Pant,CR Woakes,4
154621,RR Pant,CR Woakes,4
154623,RR Pant,Mohammed Siraj,6
154630,Q de Kock,TA Boult,4
154650,Q de Kock,GJ Maxwell,6
154654,V Kohli,S Nadeem,4
154657,AB de Villiers,S Nadeem,4
154658,AB de Villiers,S Nadeem,4
154662,V Kohli,CH Morris,6
154668,AB de Villiers,S Nadeem,4
154669,AB de Villiers,S Nadeem,4
154670,AB de Villiers,S Nadeem,4
154671,V Kohli,CH Morris,4
154685,AB de Villiers,R Tewatia,6
154690,AB de Villiers,HV Patel,4
154701,AB de Villiers,HV Patel,6
154702,AB de Villiers,HV Patel,4
154706,AB de Villiers,HV Patel,6
154710,AB de Villiers,R Tewatia,6
154715,AB de Villiers,CH Morris,6
154716,AB de Villiers,CH Morris,4
154720,CJ Anderson,TA Boult,6
154726,Mandeep Singh,CH Morris,6
154731,Mandeep Singh,CH Morris,4
154737,AB de Villiers,TA Boult,4
154738,AB de Villiers,TA Boult,4
154744,RR Pant,CJ Anderson,6
154747,R Tewatia,CJ Anderson,4
154775,SS Iyer,UT Yadav,4
154777,SS Iyer,UT Yadav,4
154783,RR Pant,YS Chahal,4
154793,RR Pant,Washington Sundar,4
154799,SS Iyer,UT Yadav,4
154802,SS Iyer,UT Yadav,6
154814,RR Pant,CR Woakes,4
154820,SS Iyer,Mohammed Siraj,4
154822,RR Pant,Mohammed Siraj,6
154823,SS Iyer,Washington Sundar,6
154824,SS Iyer,Washington Sundar,6
154831,KS Williamson,KV Sharma,6
154832,KS Williamson,KV Sharma,6
154836,YK Pathan,DJ Bravo,6
154838,YK Pathan,DJ Bravo,6
154841,YK Pathan,SN Thakur,6
154845,YK Pathan,DJ Bravo,4
154852,YK Pathan,SN Thakur,6
154856,Rashid Khan,SN Thakur,6
154860,Rashid Khan,DJ Bravo,6
154861,Rashid Khan,DJ Bravo,4
154881,SR Watson,B Kumar,6
154888,SK Raina,B Stanlake,4
154892,F du Plessis,S Kaul,4
154907,AT Rayudu,Rashid Khan,4
154919,AT Rayudu,B Kumar,6
154923,SK Raina,B Kumar,4
154924,AT Rayudu,DJ Hooda,4
154934,SK Raina,Rashid Khan,6
154935,SK Raina,Rashid Khan,6
154940,AT Rayudu,Shakib Al Hasan,4
154943,AT Rayudu,B Stanlake,4
154945,AT Rayudu,B Stanlake,4
154947,AT Rayudu,B Stanlake,6
154948,AT Rayudu,B Stanlake,4
154952,AT Rayudu,Shakib Al Hasan,6
154953,AT Rayudu,Shakib Al Hasan,4
154957,AT Rayudu,Rashid Khan,4
154958,AT Rayudu,Rashid Khan,6
154960,SK Raina,Rashid Khan,4
154963,AT Rayudu,S Kaul,4
154968,MS Dhoni,Rashid Khan,4
154972,SK Raina,Rashid Khan,4
154973,MS Dhoni,S Kaul,4
154975,SK Raina,S Kaul,4
154977,MS Dhoni,S Kaul,4
154980,MS Dhoni,B Stanlake,6
154994,KS Williamson,SN Thakur,4
154996,KS Williamson,SN Thakur,4
155007,KS Williamson,SN Thakur,4
155009,KS Williamson,SN Thakur,4
155013,KS Williamson,DL Chahar,6
155017,Shakib Al Hasan,SR Watson,4
155021,Shakib Al Hasan,SR Watson,6
155032,Shakib Al Hasan,DL Chahar,4
155035,KS Williamson,RA Jadeja,4
155065,KS Williamson,RA Jadeja,6
155068,KS Williamson,KV Sharma,6
155089,KH Pandya,JD Unadkat,4
155091,KA Pollard,JD Unadkat,6
155097,HH Pandya,JC Archer,4
155105,KA Pollard,BA Stokes,4
155117,SA Yadav,DS Kulkarni,6
155127,SA Yadav,JC Archer,4
155130,Ishan Kishan,DS Kulkarni,6
155132,SA Yadav,DS Kulkarni,6
155134,Ishan Kishan,DS Kulkarni,4
155135,SA Yadav,JD Unadkat,4
155146,SA Yadav,K Gowtham,4
155150,SA Yadav,S Gopal,4
155155,Ishan Kishan,BA Stokes,6
155160,Ishan Kishan,S Gopal,4
155162,SA Yadav,S Gopal,6
155165,Ishan Kishan,S Gopal,6
155167,SA Yadav,BA Stokes,4
155175,SA Yadav,K Gowtham,4
155178,Ishan Kishan,JC Archer,4
155186,Ishan Kishan,JD Unadkat,4
155200,SV Samson,HH Pandya,4
155221,K Gowtham,Mustafizur Rahman,6
155222,K Gowtham,Mustafizur Rahman,4
155223,JC Archer,JJ Bumrah,4
155227,K Gowtham,JJ Bumrah,4
155229,K Gowtham,JJ Bumrah,4
155233,RA Tripathi,MJ McClenaghan,4
155247,SV Samson,KH Pandya,4
155252,SV Samson,Mustafizur Rahman,4
155260,AM Rahane,KH Pandya,4
155267,SV Samson,MJ McClenaghan,4
155269,BA Stokes,M Markande,4
155297,BA Stokes,MJ McClenaghan,6
155298,BA Stokes,MJ McClenaghan,4
155314,BA Stokes,Mustafizur Rahman,4
155318,K Gowtham,HH Pandya,4
155320,K Gowtham,HH Pandya,6
155329,KK Nair,A Mishra,4
155337,DA Miller,DT Christian,4
155339,DA Miller,A Mishra,6
155359,PP Shaw,AS Rajpoot,4
155364,PP Shaw,BB Sran,4
155365,PP Shaw,BB Sran,4
155368,PP Shaw,BB Sran,4
155373,GJ Maxwell,AS Rajpoot,4
155379,GJ Maxwell,AJ Tye,6
155400,SS Iyer,AS Rajpoot,4
155401,SS Iyer,AS Rajpoot,4
155427,SS Iyer,R Ashwin,4
155451,SS Iyer,Mujeeb Ur Rahman,4
155459,R Tewatia,BB Sran,6
155462,R Tewatia,BB Sran,4
155487,KL Rahul,Avesh Khan,4
155488,MA Agarwal,TA Boult,4
155489,MA Agarwal,TA Boult,4
155491,KL Rahul,TA Boult,4
155494,KL Rahul,Avesh Khan,6
155496,MA Agarwal,Avesh Khan,4
155501,KL Rahul,LE Plunkett,4
155506,KK Nair,Avesh Khan,4
155516,KK Nair,DT Christian,4
155548,KK Nair,Avesh Khan,4
155550,Yuvraj Singh,Avesh Khan,4
155561,SS Iyer,Mujeeb Ur Rahman,6
155564,SS Iyer,Mujeeb Ur Rahman,4
155599,JJ Bumrah,S Kaul,4
155608,KS Williamson,JJ Bumrah,4
155609,KS Williamson,JJ Bumrah,4
155614,S Dhawan,MJ McClenaghan,4
155621,MK Pandey,JJ Bumrah,4
155626,MK Pandey,MJ McClenaghan,4
155630,MK Pandey,MJ McClenaghan,4
155631,KS Williamson,HH Pandya,4
155645,KS Williamson,HH Pandya,4
155650,KS Williamson,Mustafizur Rahman,4
155659,Mohammad Nabi,HH Pandya,4
155663,Mohammad Nabi,M Markande,4
155665,YK Pathan,M Markande,4
155685,YK Pathan,KH Pandya,4
155720,YK Pathan,Mustafizur Rahman,6
155729,SA Yadav,Mohammad Nabi,4
155735,E Lewis,Sandeep Sharma,4
155743,SA Yadav,Mohammad Nabi,4
155768,SA Yadav,Mohammad Nabi,4
155769,SA Yadav,Mohammad Nabi,4
155771,KH Pandya,S Kaul,4
155775,KH Pandya,S Kaul,4
155776,KH Pandya,S Kaul,4
155791,KH Pandya,Rashid Khan,4
155796,KA Pollard,Shakib Al Hasan,6
155807,Mandeep Singh,RA Jadeja,6
155808,Mandeep Singh,RA Jadeja,4
155822,C de Grandhomme,DJ Bravo,4
155823,Mandeep Singh,SN Thakur,6
155828,Mandeep Singh,SN Thakur,6
155835,Washington Sundar,DJ Bravo,6
155838,V Kohli,DL Chahar,4
155843,V Kohli,SN Thakur,4
155849,Q de Kock,DL Chahar,6
155851,V Kohli,DL Chahar,4
155857,Q de Kock,Harbhajan Singh,6
155866,AB de Villiers,Harbhajan Singh,6
155868,AB de Villiers,Harbhajan Singh,6
155869,AB de Villiers,Harbhajan Singh,4
155873,AB de Villiers,RA Jadeja,6
155878,Q de Kock,SR Watson,4
155890,Q de Kock,DJ Bravo,6
155895,AB de Villiers,Imran Tahir,4
155897,AB de Villiers,Imran Tahir,6
155898,AB de Villiers,Imran Tahir,6
155907,Q de Kock,SR Watson,6
155908,AB de Villiers,SN Thakur,6
155909,AB de Villiers,SN Thakur,6
155910,AB de Villiers,SN Thakur,6
155925,AT Rayudu,P Negi,6
155929,AT Rayudu,Mohammed Siraj,6
155938,AT Rayudu,CJ Anderson,6
155939,AT Rayudu,CJ Anderson,6
155945,MS Dhoni,Mohammed Siraj,4
155948,MS Dhoni,CJ Anderson,6
155950,AT Rayudu,CJ Anderson,4
155957,MS Dhoni,Mohammed Siraj,6
155959,Washington Sundar,DJ Bravo,4
155964,SR Watson,P Negi,6
155974,AT Rayudu,Washington Sundar,6
155975,AT Rayudu,Washington Sundar,6
155978,AT Rayudu,UT Yadav,6
155982,SK Raina,UT Yadav,4
155985,AT Rayudu,Mohammed Siraj,4
155988,SK Raina,Mohammed Siraj,4
155990,AT Rayudu,Mohammed Siraj,4
155993,SW Billings,UT Yadav,4
155997,SW Billings,YS Chahal,4
156011,AT Rayudu,YS Chahal,6
156018,MS Dhoni,P Negi,6
156033,MS Dhoni,CJ Anderson,6
156042,MS Dhoni,P Negi,6
156043,MS Dhoni,P Negi,6
156046,MS Dhoni,CJ Anderson,6
156051,DJ Bravo,CJ Anderson,4
156052,DJ Bravo,CJ Anderson,6
156066,MK Pandey,R Ashwin,4
156068,MK Pandey,R Ashwin,6
156075,MK Pandey,AJ Tye,4
156078,YK Pathan,AJ Tye,4
156083,YK Pathan,R Ashwin,6
156093,CH Gayle,Mohammad Nabi,6
156106,KL Rahul,Mohammad Nabi,6
156107,KL Rahul,Mohammad Nabi,4
156108,KL Rahul,Mohammad Nabi,4
156112,KL Rahul,Sandeep Sharma,4
156117,KL Rahul,S Kaul,4
156120,CH Gayle,S Kaul,4
156124,CH Gayle,Basil Thampi,6
156170,AJ Finch,Shakib Al Hasan,6
156179,AJ Tye,Sandeep Sharma,4
156192,Mujeeb Ur Rahman,Rashid Khan,4
156193,Mujeeb Ur Rahman,Rashid Khan,4
156198,AS Rajpoot,S Kaul,4
156205,Mohammad Nabi,AS Rajpoot,4
156217,S Dhawan,BB Sran,4
156219,WP Saha,BB Sran,4
156220,S Dhawan,AS Rajpoot,4
156229,MK Pandey,BB Sran,4
156240,Shakib Al Hasan,BB Sran,4
156242,Shakib Al Hasan,BB Sran,4
156283,Shakib Al Hasan,AJ Tye,4
156293,AD Russell,R Tewatia,6
156297,AD Russell,R Tewatia,4
156318,Kuldeep Yadav,GJ Maxwell,4
156326,MG Johnson,TA Boult,4
156327,MG Johnson,TA Boult,4
156335,C Munro,Kuldeep Yadav,6
156337,C Munro,PP Chawla,4
156338,C Munro,PP Chawla,4
156340,PP Shaw,PP Chawla,4
156341,PP Shaw,PP Chawla,4
156344,PP Shaw,Shivam Mavi,4
156347,C Munro,Shivam Mavi,4
156351,C Munro,SP Narine,4
156352,C Munro,SP Narine,6
156358,PP Shaw,MG Johnson,4
156376,PP Shaw,MG Johnson,4
156377,PP Shaw,MG Johnson,6
156387,PP Shaw,AD Russell,4
156390,PP Shaw,AD Russell,4
156391,SS Iyer,Kuldeep Yadav,6
156400,SS Iyer,MG Johnson,4
156402,PP Shaw,MG Johnson,6
156403,SS Iyer,PP Chawla,6
156413,SS Iyer,AD Russell,4
156415,SS Iyer,AD Russell,6
156425,SS Iyer,Shivam Mavi,6
156426,SS Iyer,Shivam Mavi,6
156431,SS Iyer,SP Narine,6
156434,GJ Maxwell,SP Narine,6
156436,GJ Maxwell,MG Johnson,6
156440,GJ Maxwell,MG Johnson,4
156441,SS Iyer,Shivam Mavi,6
156442,SS Iyer,Shivam Mavi,6
156449,CA Lynn,TA Boult,4
156454,SP Narine,GJ Maxwell,6
156456,SP Narine,GJ Maxwell,4
156462,SP Narine,TA Boult,6
156463,SP Narine,TA Boult,6
156471,N Rana,Avesh Khan,4
156482,Shubman Gill,Avesh Khan,4
156487,KD Karthik,LE Plunkett,6
156498,Shubman Gill,V Shankar,6
156506,Shubman Gill,A Mishra,4
156510,AD Russell,LE Plunkett,4
156518,AD Russell,Avesh Khan,6
156520,AD Russell,Avesh Khan,6
156523,AD Russell,TA Boult,6
156524,AD Russell,TA Boult,4
156528,Shubman Gill,A Mishra,4
156533,SS Iyer,Shivam Mavi,4
156534,SS Iyer,Shivam Mavi,6
156535,SS Iyer,Shivam Mavi,6
156542,MS Dhoni,HH Pandya,4
156544,MS Dhoni,M Markande,6
156550,SK Raina,JJ Bumrah,4
156552,MS Dhoni,HH Pandya,4
156555,MS Dhoni,M Markande,4
156562,SK Raina,JJ Bumrah,6
156565,SK Raina,JJ Bumrah,4
156572,AT Rayudu,MJ McClenaghan,6
156583,SR Watson,MJ McClenaghan,4
156591,AT Rayudu,HH Pandya,4
156596,AT Rayudu,KH Pandya,6
156599,SK Raina,KH Pandya,6
156604,AT Rayudu,HH Pandya,4
156605,AT Rayudu,HH Pandya,6
156606,SK Raina,KH Pandya,4
156620,AT Rayudu,BCJ Cutting,6
156622,SK Raina,BCJ Cutting,4
156629,SK Raina,M Markande,4
156630,SK Raina,M Markande,6
156632,SK Raina,MJ McClenaghan,4
156654,E Lewis,DJ Bravo,4
156655,RG Sharma,SR Watson,6
156658,RG Sharma,SR Watson,6
156662,RG Sharma,DJ Bravo,4
156682,RG Sharma,SR Watson,4
156684,HH Pandya,SR Watson,6
156694,SK Raina,HH Pandya,6
156696,SA Yadav,DL Chahar,4
156708,E Lewis,SN Thakur,4
156709,SA Yadav,DL Chahar,4
156712,SA Yadav,DL Chahar,4
156716,SA Yadav,SR Watson,4
156725,SA Yadav,Harbhajan Singh,4
156730,SA Yadav,SN Thakur,6
156750,E Lewis,Imran Tahir,4
156758,E Lewis,Imran Tahir,6
156762,E Lewis,Imran Tahir,6
156779,RG Sharma,SN Thakur,4
156780,RG Sharma,SN Thakur,4
156781,RG Sharma,SN Thakur,4
156783,RG Sharma,SN Thakur,4
156798,Shakib Al Hasan,IS Sodhi,4
156808,MK Pandey,BA Stokes,4
156818,AM Rahane,Sandeep Sharma,4
156827,AM Rahane,Shakib Al Hasan,4
156834,SV Samson,Basil Thampi,4
156835,SV Samson,Basil Thampi,6
156837,SV Samson,Basil Thampi,4
156848,SV Samson,S Kaul,4
156862,AM Rahane,Rashid Khan,4
156866,AM Rahane,Shakib Al Hasan,4
156890,AM Rahane,YK Pathan,4
156918,AM Rahane,Rashid Khan,6
156931,WP Saha,JC Archer,4
156945,AD Hales,DS Kulkarni,4
156947,AD Hales,DS Kulkarni,4
156949,S Dhawan,DS Kulkarni,4
156957,KS Williamson,DS Kulkarni,4
156964,KS Williamson,JC Archer,4
156979,KS Williamson,IS Sodhi,4
156992,KS Williamson,IS Sodhi,4
156993,AD Hales,BA Stokes,4
157004,AD Hales,MK Lomror,4
157005,KS Williamson,JD Unadkat,4
157006,KS Williamson,JD Unadkat,6
157007,KS Williamson,JD Unadkat,4
157009,KS Williamson,JD Unadkat,4
157014,KS Williamson,JC Archer,6
157022,K Gowtham,Basil Thampi,4
157029,CA Lynn,YS Chahal,4
157046,KD Karthik,Mohammed Siraj,4
157047,CA Lynn,TG Southee,4
157050,KD Karthik,TG Southee,4
157051,N Rana,M Ashwin,4
157054,N Rana,Mohammed Siraj,4
157059,Shubman Gill,UT Yadav,4
157066,Q de Kock,SP Narine,4
157067,Q de Kock,SP Narine,4
157072,BB McCullum,MG Johnson,4
157076,Q de Kock,MG Johnson,6
157077,BB McCullum,PP Chawla,4
157086,Q de Kock,SP Narine,4
157100,BB McCullum,Kuldeep Yadav,6
157103,BB McCullum,PP Chawla,4
157104,BB McCullum,PP Chawla,4
157106,BB McCullum,PP Chawla,6
